Material;Dt.Saída;Nº Pedido;Requisitante / Destino;Unidade;Quantidade;Status
Óculos e Protetor Facial;22/05/2020;316486;Piauí;Unidade;14600;Entregue
Óculos e Protetor Facial;04/06/2020;317770;Piauí;Unidade;200;Entregue
Óculos e Protetor Facial;04/06/2020;317770;Piauí;Unidade;1600;Entregue
Óculos e Protetor Facial;05/06/2020;317908;Piauí;Unidade;200;Entregue
Óculos e Protetor Facial;05/06/2020;317908;Piauí;Unidade;800;Entregue
Óculos e Protetor Facial;10/06/2020;318280;Piauí;Unidade;4500;Entregue
Óculos e Protetor Facial;10/06/2020;318251;Piauí;Unidade;2200;Entregue
Óculos e Protetor Facial;19/03/2020;308824;Rio de Janeiro;Unidade;1640;Entregue
Óculos e Protetor Facial;19/03/2020;308733;Rio de Janeiro;Unidade;40;Entregue
Óculos e Protetor Facial;28/03/2020;310002;Rio de Janeiro;Unidade;1480;Entregue
Óculos e Protetor Facial;28/03/2020;310018;Rio de Janeiro;Unidade;1360;Entregue
Óculos e Protetor Facial;10/04/2020;311408;Rio de Janeiro;Unidade;760;Entregue
Óculos e Protetor Facial;15/04/2020;311920;Rio de Janeiro;Unidade;300;Entregue
Óculos e Protetor Facial;30/04/2020;313998;Rio de Janeiro;Unidade;8400;Entregue
Óculos e Protetor Facial;07/05/2020;314570;Rio de Janeiro;Unidade;12600;Entregue
Óculos e Protetor Facial;22/05/2020;316492;Rio de Janeiro;Unidade;12000;Entregue
Óculos e Protetor Facial;04/06/2020;317772;Rio de Janeiro;Unidade;1600;Entregue
Óculos e Protetor Facial;04/06/2020;317772;Rio de Janeiro;Unidade;7700;Entregue
Óculos e Protetor Facial;05/06/2020;317911;Rio de Janeiro;Unidade;600;Entregue
Óculos e Protetor Facial;05/06/2020;317911;Rio de Janeiro;Unidade;600;Entregue
Óculos e Protetor Facial;05/06/2020;317911;Rio de Janeiro;Unidade;5600;Entregue
Óculos e Protetor Facial;10/06/2020;318282;Rio de Janeiro;Unidade;20900;Entregue
Óculos e Protetor Facial;10/06/2020;318253;Rio de Janeiro;Unidade;15200;Entregue
Óculos e Protetor Facial;19/03/2020;308822;Rio Grande do Norte;Unidade;320;Entregue
Óculos e Protetor Facial;19/03/2020;308736;Rio Grande do Norte;Unidade;40;Entregue
Óculos e Protetor Facial;25/03/2020;309507;Rio Grande do Norte;Unidade;280;Entregue
Óculos e Protetor Facial;28/03/2020;310003;Rio Grande do Norte;Unidade;280;Entregue
Óculos e Protetor Facial;10/04/2020;311410;Rio Grande do Norte;Unidade;160;Entregue
Óculos e Protetor Facial;15/04/2020;311921;Rio Grande do Norte;Unidade;60;Entregue
Óculos e Protetor Facial;30/04/2020;314014;Rio Grande do Norte;Unidade;700;Entregue
Óculos e Protetor Facial;30/04/2020;314014;Rio Grande do Norte;Unidade;1000;Entregue
Óculos e Protetor Facial;14/05/2020;315606;Rio Grande do Norte;Unidade;7600;Entregue
Óculos e Protetor Facial;22/05/2020;316495;Rio Grande do Norte;Unidade;1400;Entregue
Óculos e Protetor Facial;22/05/2020;316495;Rio Grande do Norte;Unidade;14200;Entregue
Óculos e Protetor Facial;04/06/2020;317773;Rio Grande do Norte;Unidade;200;Entregue
Óculos e Protetor Facial;04/06/2020;317773;Rio Grande do Norte;Unidade;200;Entregue
Óculos e Protetor Facial;04/06/2020;317773;Rio Grande do Norte;Unidade;2000;Entregue
Óculos e Protetor Facial;05/06/2020;317912;Rio Grande do Norte;Unidade;200;Entregue
Óculos e Protetor Facial;05/06/2020;317912;Rio Grande do Norte;Unidade;600;Entregue
Óculos e Protetor Facial;10/06/2020;318283;Rio Grande do Norte;Unidade;5500;Entregue
Óculos e Protetor Facial;10/06/2020;318254;Rio Grande do Norte;Unidade;1700;Entregue
Óculos e Protetor Facial;19/03/2020;308813;Rio Grande do Sul;Unidade;1080;Entregue
Óculos e Protetor Facial;19/03/2020;308742;Rio Grande do Sul;Unidade;20;Entregue
Óculos e Protetor Facial;28/03/2020;309980;Rio Grande do Sul;Unidade;880;Entregue
Óculos e Protetor Facial;28/03/2020;310007;Rio Grande do Sul;Unidade;960;Entregue
Óculos e Protetor Facial;10/04/2020;311411;Rio Grande do Sul;Unidade;600;Entregue
Óculos e Protetor Facial;15/04/2020;311922;Rio Grande do Sul;Unidade;240;Entregue
Óculos e Protetor Facial;30/04/2020;314015;Rio Grande do Sul;Unidade;7000;Entregue
Óculos e Protetor Facial;14/05/2020;315609;Rio Grande do Sul;Unidade;18100;Entregue
Óculos e Protetor Facial;22/05/2020;316501;Rio Grande do Sul;Unidade;40900;Entregue
Óculos e Protetor Facial;04/06/2020;317788;Rio Grande do Sul;Unidade;1000;Entregue
Óculos e Protetor Facial;04/06/2020;317788;Rio Grande do Sul;Unidade;5400;Entregue
Óculos e Protetor Facial;05/06/2020;317914;Rio Grande do Sul;Unidade;200;Entregue
Óculos e Protetor Facial;05/06/2020;317914;Rio Grande do Sul;Unidade;1600;Entregue
Óculos e Protetor Facial;10/06/2020;318286;Rio Grande do Sul;Unidade;14500;Entregue
Óculos e Protetor Facial;10/06/2020;318257;Rio Grande do Sul;Unidade;4300;Entregue
Óculos e Protetor Facial;19/03/2020;308816;Rondônia;Unidade;160;Entregue
Óculos e Protetor Facial;19/03/2020;308738;Rondônia;Unidade;10;Entregue
Óculos e Protetor Facial;25/03/2020;309472;Rondônia;Unidade;120;Entregue
Óculos e Protetor Facial;28/03/2020;310004;Rondônia;Unidade;160;Entregue
Óculos e Protetor Facial;10/04/2020;311409;Rondônia;Unidade;80;Entregue
Óculos e Protetor Facial;30/04/2020;314016;Rondônia;Unidade;900;Entregue
Óculos e Protetor Facial;14/05/2020;315607;Rondônia;Unidade;4000;Entregue
Óculos e Protetor Facial;22/05/2020;316497;Rondônia;Unidade;8100;Entregue
Óculos e Protetor Facial;04/06/2020;317774;Rondônia;Unidade;200;Entregue
Óculos e Protetor Facial;04/06/2020;317774;Rondônia;Unidade;1100;Entregue
Óculos e Protetor Facial;05/06/2020;317913;Rondônia;Unidade;200;Entregue
Óculos e Protetor Facial;05/06/2020;317913;Rondônia;Unidade;400;Entregue
Óculos e Protetor Facial;10/06/2020;318285;Rondônia;Unidade;3200;Entregue
Óculos e Protetor Facial;10/06/2020;318255;Rondônia;Unidade;700;Entregue
Óculos e Protetor Facial;19/03/2020;308815;Roraima;Unidade;40;Entregue
Óculos e Protetor Facial;19/03/2020;308739;Roraima;Unidade;50;Entregue
Óculos e Protetor Facial;25/03/2020;309473;Roraima;Unidade;40;Entregue
Óculos e Protetor Facial;28/03/2020;310005;Roraima;Unidade;80;Entregue
Óculos e Protetor Facial;30/04/2020;314017;Roraima;Unidade;300;Entregue
Óculos e Protetor Facial;14/05/2020;315608;Roraima;Unidade;1800;Entregue
Óculos e Protetor Facial;23/05/2020;316638;Roraima;Unidade;2500;Entregue
Óculos e Protetor Facial;04/06/2020;317775;Roraima;Unidade;200;Entregue
Óculos e Protetor Facial;04/06/2020;317775;Roraima;Unidade;800;Entregue
Óculos e Protetor Facial;08/06/2020;317944;Roraima;Unidade;200;Entregue
Óculos e Protetor Facial;08/06/2020;317944;Roraima;Unidade;300;Entregue
Óculos e Protetor Facial;10/06/2020;318256;Roraima;Unidade;700;Entregue
Óculos e Protetor Facial;12/06/2020;318480;Roraima;Unidade;1100;Entregue
Óculos e Protetor Facial;19/03/2020;308811;Santa Catarina;Unidade;680;Entregue
Óculos e Protetor Facial;19/03/2020;308743;Santa Catarina;Unidade;10;Entregue
Óculos e Protetor Facial;25/03/2020;309519;Santa Catarina;Unidade;520;Entregue
Óculos e Protetor Facial;28/03/2020;310008;Santa Catarina;Unidade;600;Entregue
Óculos e Protetor Facial;10/04/2020;311413;Santa Catarina;Unidade;320;Entregue
Óculos e Protetor Facial;15/04/2020;311925;Santa Catarina;Unidade;120;Entregue
Óculos e Protetor Facial;30/04/2020;314032;Santa Catarina;Unidade;3900;Entregue
Óculos e Protetor Facial;14/05/2020;315610;Santa Catarina;Unidade;11500;Entregue
Óculos e Protetor Facial;22/05/2020;316502;Santa Catarina;Unidade;10400;Entregue
Óculos e Protetor Facial;22/05/2020;316502;Santa Catarina;Unidade;16700;Entregue
Óculos e Protetor Facial;04/06/2020;317777;Santa Catarina;Unidade;200;Entregue
Óculos e Protetor Facial;04/06/2020;317777;Santa Catarina;Unidade;600;Entregue
Óculos e Protetor Facial;04/06/2020;317777;Santa Catarina;Unidade;4400;Entregue
Óculos e Protetor Facial;05/06/2020;317916;Santa Catarina;Unidade;200;Entregue
Óculos e Protetor Facial;05/06/2020;317916;Santa Catarina;Unidade;400;Entregue
Óculos e Protetor Facial;10/06/2020;318287;Santa Catarina;Unidade;11500;Entregue
Óculos e Protetor Facial;10/06/2020;318287;Santa Catarina;Unidade;500;Entregue
Óculos e Protetor Facial;10/06/2020;318258;Santa Catarina;Unidade;700;Entregue
Óculos e Protetor Facial;19/03/2020;308802;São Paulo;Unidade;4360;Entregue
Óculos e Protetor Facial;25/03/2020;309515;São Paulo;Unidade;3840;Entregue
Óculos e Protetor Facial;28/03/2020;310010;São Paulo;Unidade;3880;Entregue
Óculos e Protetor Facial;10/04/2020;311414;São Paulo;Unidade;2240;Entregue
Óculos e Protetor Facial;15/04/2020;311929;São Paulo;Unidade;40;Entregue
Óculos e Protetor Facial;15/04/2020;311929;São Paulo;Unidade;870;Entregue
Óculos e Protetor Facial;15/04/2020;311929;São Paulo;Unidade;30;Entregue
Óculos e Protetor Facial;30/04/2020;314034;São Paulo;Unidade;25000;Entregue
Óculos e Protetor Facial;14/05/2020;315612;São Paulo;Unidade;66700;Entregue
Óculos e Protetor Facial;14/05/2020;315612;São Paulo;Unidade;8600;Entregue
Óculos e Protetor Facial;22/05/2020;316504;São Paulo;Unidade;165200;Entregue
Óculos e Protetor Facial;22/05/2020;316504;São Paulo;Unidade;3800;Entregue
Óculos e Protetor Facial;05/06/2020;317918;São Paulo;Unidade;1000;Entregue
Óculos e Protetor Facial;05/06/2020;317918;São Paulo;Unidade;5200;Entregue
Óculos e Protetor Facial;10/06/2020;318289;São Paulo;Unidade;1200;Entregue
Óculos e Protetor Facial;10/06/2020;318289;São Paulo;Unidade;11600;Entregue
Óculos e Protetor Facial;10/06/2020;318289;São Paulo;Unidade;51000;Entregue
Óculos e Protetor Facial;10/06/2020;318260;São Paulo;Unidade;14200;Entregue
Óculos e Protetor Facial;19/03/2020;308807;Sergipe;Unidade;200;Entregue
Óculos e Protetor Facial;19/03/2020;308749;Sergipe;Unidade;40;Entregue
Óculos e Protetor Facial;25/03/2020;309479;Sergipe;Unidade;160;Entregue
Óculos e Protetor Facial;28/03/2020;310009;Sergipe;Unidade;200;Entregue
Óculos e Protetor Facial;10/04/2020;311415;Sergipe;Unidade;80;Entregue
Óculos e Protetor Facial;30/04/2020;314035;Sergipe;Unidade;1200;Entregue
Óculos e Protetor Facial;14/05/2020;315611;Sergipe;Unidade;4400;Entregue
Óculos e Protetor Facial;22/05/2020;316503;Sergipe;Unidade;10100;Entregue
Óculos e Protetor Facial;04/06/2020;317778;Sergipe;Unidade;200;Entregue
Óculos e Protetor Facial;04/06/2020;317778;Sergipe;Unidade;1400;Entregue
Óculos e Protetor Facial;05/06/2020;317917;Sergipe;Unidade;200;Entregue
Óculos e Protetor Facial;05/06/2020;317917;Sergipe;Unidade;400;Entregue
Óculos e Protetor Facial;10/06/2020;318288;Sergipe;Unidade;3900;Entregue
Óculos e Protetor Facial;10/06/2020;318259;Sergipe;Unidade;700;Entregue
Óculos e Protetor Facial;19/03/2020;308798;Tocantins;Unidade;160;Entregue
Óculos e Protetor Facial;25/03/2020;309474;Tocantins;Unidade;120;Entregue
Óculos e Protetor Facial;28/03/2020;310011;Tocantins;Unidade;120;Entregue
Óculos e Protetor Facial;10/04/2020;311416;Tocantins;Unidade;80;Entregue
Óculos e Protetor Facial;30/04/2020;314036;Tocantins;Unidade;1100;Entregue
Óculos e Protetor Facial;14/05/2020;315613;Tocantins;Unidade;1700;Entregue
Óculos e Protetor Facial;14/05/2020;315613;Tocantins;Unidade;3200;Entregue
Óculos e Protetor Facial;22/05/2020;316505;Tocantins;Unidade;2800;Entregue
Óculos e Protetor Facial;22/05/2020;316505;Tocantins;Unidade;7600;Entregue
Óculos e Protetor Facial;04/06/2020;317780;Tocantins;Unidade;200;Entregue
Óculos e Protetor Facial;04/06/2020;317780;Tocantins;Unidade;1600;Entregue
Óculos e Protetor Facial;05/06/2020;317919;Tocantins;Unidade;200;Entregue
Óculos e Protetor Facial;05/06/2020;317919;Tocantins;Unidade;400;Entregue
Óculos e Protetor Facial;10/06/2020;318290;Tocantins;Unidade;4400;Entregue
Óculos e Protetor Facial;10/06/2020;318261;Tocantins;Unidade;700;Entregue
Sapatilha e Touca;19/03/2020;308748;Acre;Unidade;100;Entregue
Sapatilha e Touca;19/03/2020;308499;Acre;Unidade;1000;Entregue
Sapatilha e Touca;19/03/2020;308500;Acre;Unidade;1000;Entregue
Sapatilha e Touca;25/03/2020;309469;Acre;Unidade;400;Entregue
Sapatilha e Touca;28/03/2020;309979;Acre;Unidade;100;Entregue
Sapatilha e Touca;28/03/2020;309979;Acre;Unidade;1200;Entregue
Sapatilha e Touca;31/03/2020;310553;Acre;Unidade;400;Entregue
Sapatilha e Touca;31/03/2020;310553;Acre;Unidade;50000;Entregue
Sapatilha e Touca;15/04/2020;311901;Acre;Unidade;1800;Entregue
Sapatilha e Touca;23/04/2020;312988;Acre;Unidade;4000;Entregue
Sapatilha e Touca;30/04/2020;314018;Acre;Unidade;2400;Entregue
Sapatilha e Touca;14/05/2020;315514;Acre;Unidade;4000;Entregue
Sapatilha e Touca;22/05/2020;316476;Acre;Unidade;6200;Entregue
Sapatilha e Touca;04/06/2020;317759;Acre;Unidade;4000;Entregue
Sapatilha e Touca;05/06/2020;317920;Acre;Unidade;4000;Entregue
Sapatilha e Touca;10/06/2020;318262;Acre;Unidade;4000;Entregue
Sapatilha e Touca;10/06/2020;318236;Acre;Unidade;4000;Entregue
Sapatilha e Touca;19/03/2020;308752;Alagoas;Unidade;100;Entregue
Sapatilha e Touca;19/03/2020;308531;Alagoas;Unidade;1000;Entregue
Sapatilha e Touca;25/03/2020;309475;Alagoas;Unidade;500;Entregue
Sapatilha e Touca;28/03/2020;309983;Alagoas;Unidade;500;Entregue
Sapatilha e Touca;28/03/2020;309983;Alagoas;Unidade;4600;Entregue
Sapatilha e Touca;31/03/2020;310595;Alagoas;Unidade;1600;Entregue
Sapatilha e Touca;31/03/2020;310595;Alagoas;Unidade;190000;Entregue
Sapatilha e Touca;15/04/2020;311902;Alagoas;Unidade;5900;Entregue
Sapatilha e Touca;23/04/2020;312992;Alagoas;Unidade;4000;Entregue
Sapatilha e Touca;30/04/2020;314019;Alagoas;Unidade;7600;Entregue
Sapatilha e Touca;14/05/2020;315535;Alagoas;Unidade;8000;Entregue
Sapatilha e Touca;22/05/2020;316477;Alagoas;Unidade;19000;Entregue
Sapatilha e Touca;04/06/2020;317760;Alagoas;Unidade;12000;Entregue
Sapatilha e Touca;05/06/2020;317921;Alagoas;Unidade;4000;Entregue
Sapatilha e Touca;10/06/2020;318264;Alagoas;Unidade;4000;Entregue
Sapatilha e Touca;10/06/2020;318237;Alagoas;Unidade;4000;Entregue
Sapatilha e Touca;19/03/2020;308762;Amapá;Unidade;100;Entregue
Sapatilha e Touca;19/03/2020;308727;Amapá;Unidade;1000;Entregue
Sapatilha e Touca;24/03/2020;309466;Amapá;Unidade;400;Entregue
Sapatilha e Touca;28/03/2020;309985;Amapá;Unidade;100;Entregue
Sapatilha e Touca;28/03/2020;309985;Amapá;Unidade;1200;Entregue
Sapatilha e Touca;31/03/2020;310593;Amapá;Unidade;400;Entregue
Sapatilha e Touca;31/03/2020;310593;Amapá;Unidade;50000;Entregue
Sapatilha e Touca;15/04/2020;311926;Amapá;Unidade;1700;Entregue
Sapatilha e Touca;23/04/2020;312993;Amapá;Unidade;4000;Entregue
Sapatilha e Touca;30/04/2020;314020;Amapá;Unidade;2200;Entregue
Sapatilha e Touca;14/05/2020;315538;Amapá;Unidade;2000;Entregue
Sapatilha e Touca;14/05/2020;315538;Amapá;Unidade;2000;Entregue
Sapatilha e Touca;22/05/2020;316483;Amapá;Unidade;5900;Entregue
Sapatilha e Touca;28/05/2020;316928;Amapá;Unidade;50000;Entregue
Sapatilha e Touca;04/06/2020;317762;Amapá;Unidade;4000;Entregue
Sapatilha e Touca;05/06/2020;317923;Amapá;Unidade;4000;Entregue
Sapatilha e Touca;10/06/2020;318266;Amapá;Unidade;4000;Entregue
Sapatilha e Touca;10/06/2020;318239;Amapá;Unidade;4000;Entregue
Sapatilha e Touca;19/03/2020;308757;Amazonas;Unidade;400;Entregue
Sapatilha e Touca;25/03/2020;309471;Amazonas;Unidade;500;Entregue
Sapatilha e Touca;28/03/2020;309984;Amazonas;Unidade;600;Entregue
Sapatilha e Touca;28/03/2020;309984;Amazonas;Unidade;5700;Entregue
Sapatilha e Touca;31/03/2020;310594;Amazonas;Unidade;2000;Entregue
Sapatilha e Touca;31/03/2020;310594;Amazonas;Unidade;240000;Entregue
Sapatilha e Touca;15/04/2020;311904;Amazonas;Unidade;7800;Entregue
Sapatilha e Touca;23/04/2020;312994;Amazonas;Unidade;4000;Entregue
Sapatilha e Touca;29/04/2020;313902;Amazonas;Unidade;80000;Entregue
Sapatilha e Touca;30/04/2020;314021;Amazonas;Unidade;11400;Entregue
Sapatilha e Touca;14/05/2020;315536;Amazonas;Unidade;16000;Entregue
Sapatilha e Touca;22/05/2020;316481;Amazonas;Unidade;24700;Entregue
Sapatilha e Touca;22/05/2020;316481;Amazonas;Unidade;4400;Entregue
Sapatilha e Touca;04/06/2020;317761;Amazonas;Unidade;16000;Entregue
Sapatilha e Touca;05/06/2020;317922;Amazonas;Unidade;4000;Entregue
Sapatilha e Touca;10/06/2020;318265;Amazonas;Unidade;4000;Entregue
Sapatilha e Touca;10/06/2020;318238;Amazonas;Unidade;4000;Entregue
Sapatilha e Touca;19/03/2020;308766;Bahia;Unidade;1400;Entregue
Sapatilha e Touca;19/03/2020;308729;Bahia;Unidade;1000;Entregue
Sapatilha e Touca;25/03/2020;309476;Bahia;Unidade;900;Entregue
Sapatilha e Touca;28/03/2020;309986;Bahia;Unidade;2300;Entregue
Sapatilha e Touca;28/03/2020;309986;Bahia;Unidade;20500;Entregue
Sapatilha e Touca;31/03/2020;310596;Bahia;Unidade;7100;Entregue
Sapatilha e Touca;31/03/2020;310596;Bahia;Unidade;840000;Entregue
Sapatilha e Touca;10/04/2020;311422;Bahia;Unidade;10000;Entregue
Sapatilha e Touca;15/04/2020;311905;Bahia;Unidade;26600;Entregue
Sapatilha e Touca;23/04/2020;312995;Bahia;Unidade;12000;Entregue
Sapatilha e Touca;30/04/2020;314022;Bahia;Unidade;4100;Entregue
Sapatilha e Touca;30/04/2020;314022;Bahia;Unidade;30000;Entregue
Sapatilha e Touca;14/05/2020;315540;Bahia;Unidade;56000;Entregue
Sapatilha e Touca;22/05/2020;316485;Bahia;Unidade;90900;Entregue
Sapatilha e Touca;04/06/2020;317763;Bahia;Unidade;64000;Entregue
Sapatilha e Touca;05/06/2020;317924;Bahia;Unidade;4000;Entregue
Sapatilha e Touca;10/06/2020;318267;Bahia;Unidade;20000;Entregue
Sapatilha e Touca;10/06/2020;318241;Bahia;Unidade;4000;Entregue
Sapatilha e Touca;19/03/2020;308770;Ceará;Unidade;900;Entregue
Sapatilha e Touca;19/03/2020;308730;Ceará;Unidade;1000;Entregue
Sapatilha e Touca;25/03/2020;309477;Ceará;Unidade;700;Entregue
Sapatilha e Touca;28/03/2020;309987;Ceará;Unidade;1400;Entregue
Sapatilha e Touca;28/03/2020;309987;Ceará;Unidade;12600;Entregue
Sapatilha e Touca;31/03/2020;310597;Ceará;Unidade;4300;Entregue
Sapatilha e Touca;31/03/2020;310597;Ceará;Unidade;520000;Entregue
Sapatilha e Touca;15/04/2020;311906;Ceará;Unidade;14700;Entregue
Sapatilha e Touca;23/04/2020;312996;Ceará;Unidade;8000;Entregue
Sapatilha e Touca;30/04/2020;314023;Ceará;Unidade;18900;Entregue
Sapatilha e Touca;14/05/2020;315549;Ceará;Unidade;7000;Entregue
Sapatilha e Touca;14/05/2020;315549;Ceará;Unidade;21000;Entregue
Sapatilha e Touca;22/05/2020;316487;Ceará;Unidade;52300;Entregue
Sapatilha e Touca;04/06/2020;317764;Ceará;Unidade;28000;Entregue
Sapatilha e Touca;05/06/2020;317925;Ceará;Unidade;12000;Entregue
Sapatilha e Touca;10/06/2020;318268;Ceará;Unidade;8000;Entregue
Sapatilha e Touca;10/06/2020;318242;Ceará;Unidade;4000;Entregue
Sapatilha e Touca;19/03/2020;308497;Distrito Federal;Unidade;300;Entregue
Sapatilha e Touca;25/03/2020;309509;Distrito Federal;Unidade;500;Entregue
Sapatilha e Touca;28/03/2020;309988;Distrito Federal;Unidade;500;Entregue
Sapatilha e Touca;28/03/2020;309988;Distrito Federal;Unidade;4200;Entregue
